Vertex1,Vertex2,Type,Date,Text,Link,Likes,Quotes,Retweets,Comments
@TheDivMobile,@originaluser,Retweet,"Nov 20, 2023 · 3:56 PM UTC","There is an agent in this video somewhere, but we’ve watched it dozens of times and still haven’t seen him 😫 If you spot him, please let us know!  #thedivisionresurgence",https://twitter.com/TheDivMobile/status/1726630633286570382#m,,,,
@Ubisoft,https://twitter.com/Ubisoft/status/1726630876207800635#m,Posted,"Nov 20, 2023 · 3:57 PM UTC","your life now has a game soundtrack 🎶 pick wisely, everyone else can hear it too...",https://twitter.com/Ubisoft/status/1726630876207800635#m,434,43,47,175
@assassinscreed,https://twitter.com/assassinscreed/status/1724910151604289815#m,Posted,"Nov 15, 2023 · 10:00 PM UTC","We hear you: New Game + mode for Assassin’s Creed Mirage will be available in a free update this December. And for the expert Assassins, along with NG+ will come an optional permadeath mode also available across all difficulties!   More details to come soon.",https://twitter.com/assassinscreed/status/1724910151604289815#m,5642,162,665,383
@assassinscreed,@originaluser,Retweet,"Nov 15, 2023 · 10:00 PM UTC","We hear you: New Game + mode for Assassin’s Creed Mirage will be available in a free update this December. And for the expert Assassins, along with NG+ will come an optional permadeath mode also available across all difficulties!   More details to come soon.",https://twitter.com/assassinscreed/status/1724910151604289815#m,,,,
@Ubisoft,https://twitter.com/Ubisoft/status/1725525899238404259#m,Posted,"Nov 17, 2023 · 2:46 PM UTC",Don't miss out on our amazing Black Friday sale at the Ubisoft Store! 🎮 💎 Jaw-dropping discounts on new releases and your favorite titles 💎 Get $10 back in wallet rewards when you spend over $19.99 from your Ubisoft wallet  Shop now: https://ubi.li/NbhQW,https://twitter.com/Ubisoft/status/1725525899238404259#m,367,3,75,50
@Ubisoft,https://twitter.com/Ubisoft/status/1725212372795634139#m,Posted,"Nov 16, 2023 · 6:00 PM UTC","#AssassinsCreedNexusVR is available now on Meta Quest 2 and Meta Quest 3! Feel the freedom of becoming the Assassin like never before. Discover the new adventures of Ezio, Connor & Kassandra now.  Buy the full game now on the Meta Quest Store: https://ubi.li/CNqEG",https://twitter.com/Ubisoft/status/1725212372795634139#m,472,5,105,67
@Ubisoft,https://twitter.com/Ubisoft/status/1725172919649599529#m,Posted,"Nov 16, 2023 · 3:24 PM UTC",LAUNCH DAY!  Congratulations to all our amazing teams worldwide for their incredible work in bringing #AssassinsCreedNexusVR to life 👏👏,https://twitter.com/Ubisoft/status/1725172919649599529#m,841,7,123,71
@ANNO_EN,https://twitter.com/ANNO_EN/status/1724831987649696166#m,Posted,"Nov 15, 2023 · 4:49 PM UTC",Over 3 million players on PC and Consoles have joined the ranks of the Annoholics since release!  To celebrate this #Anno1800 milestone with you we've added a new ornament for all players. Thank you for your support over the last years!,https://twitter.com/ANNO_EN/status/1724831987649696166#m,363,3,52,24
@ANNO_EN,@originaluser,Retweet,"Nov 15, 2023 · 4:49 PM UTC",Over 3 million players on PC and Consoles have joined the ranks of the Annoholics since release!  To celebrate this #Anno1800 milestone with you we've added a new ornament for all players. Thank you for your support over the last years!,https://twitter.com/ANNO_EN/status/1724831987649696166#m,,,,
@StarWarsOutlaws,https://twitter.com/StarWarsOutlaws/status/1724585406497202225#m,Posted,"Nov 15, 2023 · 12:29 AM UTC",We’re honored to share that #starwarsoutlaws has been nominated by #TheGameAwards for Most Anticipated Game!  Share your excitement by casting your vote here: https://ubi.li/7tIx8,https://twitter.com/StarWarsOutlaws/status/1724585406497202225#m,1223,25,168,59
@StarWarsOutlaws,@originaluser,Retweet,"Nov 15, 2023 · 12:29 AM UTC",We’re honored to share that #starwarsoutlaws has been nominated by #TheGameAwards for Most Anticipated Game!  Share your excitement by casting your vote here: https://ubi.li/7tIx8,https://twitter.com/StarWarsOutlaws/status/1724585406497202225#m,,,,
@Ubisoft,https://twitter.com/Ubisoft/status/1724796918864429519#m,Posted,"Nov 15, 2023 · 2:30 PM UTC","She was in charge of gameplay animation for our most recent Assassin's Creed games.  For over 20 years, Sonia Pronovost has been working where you play 🎮  Discover her career path 👉 https://ubi.li/lJ7Am",https://twitter.com/Ubisoft/status/1724796918864429519#m,792,4,67,50
@AvatarFrontiers,https://twitter.com/AvatarFrontiers/status/1724472552305656137#m,Posted,"Nov 14, 2023 · 5:01 PM UTC",Discover the content of the Season Pass offering new gameplay experiences and storylines! Available in the Gold and Ultimate Edition on the Ubisoft Store.,https://twitter.com/AvatarFrontiers/status/1724472552305656137#m,1020,40,187,67
@AvatarFrontiers,@originaluser,Retweet,"Nov 14, 2023 · 5:01 PM UTC",Discover the content of the Season Pass offering new gameplay experiences and storylines! Available in the Gold and Ultimate Edition on the Ubisoft Store.,https://twitter.com/AvatarFrontiers/status/1724472552305656137#m,,,,
@Ubisoft,https://twitter.com/Ubisoft/status/1724473509282230758#m,Posted,"Nov 14, 2023 · 5:04 PM UTC",Tune in live to see more from @PrinceofPersia The Lost Crown! 👑   Watch now 👉 https://ubi.li/BaZez,https://twitter.com/Ubisoft/status/1724473509282230758#m,271,1,33,23
@Ubisoft,https://twitter.com/Ubisoft/status/1724445128402583672#m,Posted,"Nov 14, 2023 · 3:12 PM UTC",Comment like you're Ezio,https://twitter.com/Ubisoft/status/1724445128402583672#m,4894,42,196,694
@TheCrewGame,https://twitter.com/TheCrewGame/status/1724430707462742359#m,Posted,"Nov 14, 2023 · 2:14 PM UTC",We are deeply honored to be nominated in the best Sports/Racing game category at #TheGameAwards!  Vote now for your nominees: https://www.thegameawards.com/nominees,https://twitter.com/TheCrewGame/status/1724430707462742359#m,661,4,71,71
@TheCrewGame,@originaluser,Retweet,"Nov 14, 2023 · 2:14 PM UTC",We are deeply honored to be nominated in the best Sports/Racing game category at #TheGameAwards!  Vote now for your nominees: https://www.thegameawards.com/nominees,https://twitter.com/TheCrewGame/status/1724430707462742359#m,,,,
@Ubisoft,https://twitter.com/Ubisoft/status/1724112045967126873#m,Posted,"Nov 13, 2023 · 5:08 PM UTC","We're extremely proud to share that #AvatarFrontiers has gone GOLD! We can't wait for you all to explore the incredible world of Pandora on December 7th.   A huge congratulations to lead studio @UbiMassive, and our codev studios around the world 👏👏",https://twitter.com/Ubisoft/status/1724112045967126873#m,1507,57,211,107
@Ubisoft,https://twitter.com/Ubisoft/status/1724084454698729762#m,Posted,"Nov 13, 2023 · 3:19 PM UTC","Discover @Rainbow6Game's new Operation, Deep Freeze: ❄ New operator Tubarão ❄ New gadget Zoto Canister ❄ New map Lair  🥶 https://ubi.li/ekdi0",https://twitter.com/Ubisoft/status/1724084454698729762#m,439,2,49,53
@Ubisoft,https://twitter.com/Ubisoft/status/1723025274894168176#m,Posted,"Nov 10, 2023 · 5:10 PM UTC","A new operator is joining @Rainbow6Game👣    Watch the full reveal of Operation Deep Freeze LIVE on Sunday, Nov 12 @ 11AM PT / 8PM CET   👉 https://ubi.li/V1ehe",https://twitter.com/Ubisoft/status/1723025274894168176#m,762,16,92,65
@Ubisoft,https://twitter.com/Ubisoft/status/1722662307052888429#m,Posted,"Nov 9, 2023 · 5:07 PM UTC","We're adding @TheDivMobile & @Rainbow6Mobile to the Ubisoft Creators Program!   Members get personalized campaigns, unique opportunities, rewards and digital resources to enhance your content 📲 Apply now: https://ubi.li/0Xkt7",https://twitter.com/Ubisoft/status/1722662307052888429#m,448,7,102,38
@Rainbow6Game,https://twitter.com/Rainbow6Game/status/1721935551727550626#m,Posted,"Nov 7, 2023 · 5:00 PM UTC",Welcome to the demon's den: Lair! Uncover the enigmatic depths of the facility where mastering the verticality will be the key to victory.  📆 See more during the full reveal of on Nov 12 @ 11AM PT / 8PM CET.  Set your reminders on YouTube! twitch.tv/Rainbow6,https://twitter.com/Rainbow6Game/status/1721935551727550626#m,4244,105,538,205
@Rainbow6Game,@originaluser,Retweet,"Nov 7, 2023 · 5:00 PM UTC",Welcome to the demon's den: Lair! Uncover the enigmatic depths of the facility where mastering the verticality will be the key to victory.  📆 See more during the full reveal of on Nov 12 @ 11AM PT / 8PM CET.  Set your reminders on YouTube! twitch.tv/Rainbow6,https://twitter.com/Rainbow6Game/status/1721935551727550626#m,,,,
@Ubisoft,https://twitter.com/Ubisoft/status/1722285206629912650#m,Posted,"Nov 8, 2023 · 4:09 PM UTC",Play Far Cry 4 and over 100 games with Ubisoft+ on PC https://ubi.li/xa7ox,https://twitter.com/Ubisoft/status/1722285206629912650#m,144,1,11,9
@Ubisoft,https://twitter.com/Ubisoft/status/1722278303384612936#m,Posted,"Nov 8, 2023 · 3:42 PM UTC",🐯 🐯 🐯 #FarCry4,https://twitter.com/Ubisoft/status/1722278303384612936#m,1438,5,82,73
@TheDivMobile,https://twitter.com/TheDivMobile/status/1721935960886173870#m,Posted,"Nov 7, 2023 · 5:01 PM UTC",We're pumped to tell you the next #TheDivisionResurgence Regional Beta is around the corner!  Read all about it in our blog post: https://thedivisionresurgence.com/regional_beta_2,https://twitter.com/TheDivMobile/status/1721935960886173870#m,669,15,106,71
@TheDivMobile,@originaluser,Retweet,"Nov 7, 2023 · 5:01 PM UTC",We're pumped to tell you the next #TheDivisionResurgence Regional Beta is around the corner!  Read all about it in our blog post: https://thedivisionresurgence.com/regional_beta_2,https://twitter.com/TheDivMobile/status/1721935960886173870#m,,,,
@Ubisoft,https://twitter.com/Ubisoft/status/1721564562988704053#m,Posted,"Nov 6, 2023 · 4:25 PM UTC","Spongebob, Patrick, and Sandy will make their way into @Brawlhalla on November 29th!   From this, to a collab with Roblox, get the lowdown on all the major announcement and reveals made during #BCX2023! 👊  👉 https://ubi.li/J0XhN",https://twitter.com/Ubisoft/status/1721564562988704053#m,677,10,70,36
@Ubisoft,https://twitter.com/Ubisoft/status/1721534471105552509#m,Posted,"Nov 6, 2023 · 2:26 PM UTC",Did you really spot all the references in #CaptainLaserhawk? 👀  Discover the most hidden ones here: https://ubi.li/vZAkw,https://twitter.com/Ubisoft/status/1721534471105552509#m,769,9,74,52
@Brawlhalla,https://twitter.com/Brawlhalla/status/1720472844826530051#m,Posted,"Nov 3, 2023 · 4:07 PM UTC",We are LIVE with #BCX2023   Join @whitesheepie @DucXPham and @WhoIsSparky on the desk to kick off this amazing weekend!  twitch.tv/brawlhalla,https://twitter.com/Brawlhalla/status/1720472844826530051#m,239,1,23,19
@Brawlhalla,@originaluser,Retweet,"Nov 3, 2023 · 4:07 PM UTC",We are LIVE with #BCX2023   Join @whitesheepie @DucXPham and @WhoIsSparky on the desk to kick off this amazing weekend!  twitch.tv/brawlhalla,https://twitter.com/Brawlhalla/status/1720472844826530051#m,,,,
@Ubisoft,https://twitter.com/Ubisoft/status/1720125276779131327#m,Posted,"Nov 2, 2023 · 5:06 PM UTC",Enjoy the fun of the most iconic card game with UNO!  Now on PS5 and Xbox series X/S,https://twitter.com/Ubisoft/status/1720125276779131327#m,492,30,72,194
@Ubisoft,https://twitter.com/Ubisoft/status/1720113269027860611#m,Posted,"Nov 2, 2023 · 4:18 PM UTC",Join the #Anno1800 free weekend!   PC🖥️: Live now! Consoles🎮: Starting November 9!  👉 https://ubi.li/ylA4H,https://twitter.com/Ubisoft/status/1720113269027860611#m,223,0,32,47
@Ubisoft,https://twitter.com/Ubisoft/status/1720082269908644273#m,Posted,"Nov 2, 2023 · 2:15 PM UTC","Our commitment to online safety continues ❤🎮 Teaming up with gaming mental health experts @SafeInOurWorld, our Good Game Playbook will be shared with both players after disruptive behavior reports for education, support, and toxicity reduction.  📰: https://ubi.li/hKnln",https://twitter.com/Ubisoft/status/1720082269908644273#m,355,6,42,53
@Brawlhalla,https://twitter.com/Brawlhalla/status/1719715951485088154#m,Posted,"Nov 1, 2023 · 2:00 PM UTC",Break out the party hat and cake – it’s time to celebrate Brawlhalla’s Eighth Anniversary! 🥕🎂,https://twitter.com/Brawlhalla/status/1719715951485088154#m,1103,10,58,62
@Brawlhalla,@originaluser,Retweet,"Nov 1, 2023 · 2:00 PM UTC",Break out the party hat and cake – it’s time to celebrate Brawlhalla’s Eighth Anniversary! 🥕🎂,https://twitter.com/Brawlhalla/status/1719715951485088154#m,,,,
@Ubisoft,https://twitter.com/Ubisoft/status/1719379155177832542#m,Posted,"Oct 31, 2023 · 3:41 PM UTC",Steal his look #CaptainLaserhawk,https://twitter.com/Ubisoft/status/1719379155177832542#m,2499,29,329,87
@Ubisoft,https://twitter.com/Ubisoft/status/1719020577015599387#m,Posted,"Oct 30, 2023 · 3:56 PM UTC",🟢🟢🟢   #CaptainLaserhawk,https://twitter.com/Ubisoft/status/1719020577015599387#m,2722,58,256,98
@Ubisoft,https://twitter.com/Ubisoft/status/1717917950621970864#m,Posted,"Oct 27, 2023 · 2:55 PM UTC",Rayman got that dawg in him 💀   @grillhou5e / #CaptainLaserhawk,https://twitter.com/Ubisoft/status/1717917950621970864#m,23815,215,3110,396
@Ubisoft,https://twitter.com/Ubisoft/status/1717905001215820123#m,Posted,"Oct 27, 2023 · 2:04 PM UTC","Meet Gilles, Amandine, Clint, and Lauren 👋    Follow the surprising journeys of four of our devs and find out how you could start your own journey with us!  👉 https://ubi.li/y3QsU",https://twitter.com/Ubisoft/status/1717905001215820123#m,504,1,49,50
@Ubisoft,https://twitter.com/Ubisoft/status/1717575516486590799#m,Posted,"Oct 26, 2023 · 4:14 PM UTC","Come one, come all! Your seat awaits you in the Theatre of Bones 🍿 The White Bone Spirit's masterpiece on display! Will you play along? 🎭 Theater of Bones runs in @ForHonorGame from Oct. 26 - Nov. 16!",https://twitter.com/Ubisoft/status/1717575516486590799#m,495,7,48,39
@Ubisoft,https://twitter.com/Ubisoft/status/1717210257603133781#m,Posted,"Oct 25, 2023 · 4:03 PM UTC",Posting from here  #FarCry6,https://twitter.com/Ubisoft/status/1717210257603133781#m,1393,4,78,100
@Ubisoft,https://twitter.com/Ubisoft/status/1717189156672000318#m,Posted,"Oct 25, 2023 · 2:39 PM UTC","Step into the immersive world of video game creation with Eric Simon, a World Logic Designer at @UbisoftParis!   Eric lifts the lid on his role, discussing the crucial aspects of setting, population, and mythology in game development. 🎮🌍  📑https://ubi.li/7a2rH",https://twitter.com/Ubisoft/status/1717189156672000318#m,234,2,16,28
@rocksmithplus,https://twitter.com/rocksmithplus/status/1716847130399084943#m,Posted,"Oct 24, 2023 · 4:00 PM UTC",Start learning piano for free with our PC beta! Get the same great features of guitar all included for free in your subscription. New users have a chance to get 1-month free of Rocksmith+,https://twitter.com/rocksmithplus/status/1716847130399084943#m,181,4,36,32
@rocksmithplus,@originaluser,Retweet,"Oct 24, 2023 · 4:00 PM UTC",Start learning piano for free with our PC beta! Get the same great features of guitar all included for free in your subscription. New users have a chance to get 1-month free of Rocksmith+,https://twitter.com/rocksmithplus/status/1716847130399084943#m,,,,
@justdancegame,https://twitter.com/justdancegame/status/1716847209134588395#m,Posted,"Oct 24, 2023 · 4:00 PM UTC","You Can't Stop The Dance with #JustDance2024 Edition, available now! Dance with friends and family all year long to the ultimate Just Dance experience, now featuring the new Workout and Challenge modes, with ongoing content updates!",https://twitter.com/justdancegame/status/1716847209134588395#m,627,35,108,72
@justdancegame,@originaluser,Retweet,"Oct 24, 2023 · 4:00 PM UTC","You Can't Stop The Dance with #JustDance2024 Edition, available now! Dance with friends and family all year long to the ultimate Just Dance experience, now featuring the new Workout and Challenge modes, with ongoing content updates!",https://twitter.com/justdancegame/status/1716847209134588395#m,,,,
@Ubisoft,https://twitter.com/Ubisoft/status/1716819998885495019#m,Posted,"Oct 24, 2023 · 2:12 PM UTC","Hit the dance floor, and join us in congratulating our studios around the world that helped bring #JustDance2024 Edition to life! 👏🕺💃  #LifeAtUbi",https://twitter.com/Ubisoft/status/1716819998885495019#m,638,10,75,33
